time,power,OA Wetbulb Temp
20970,23839188.66,4.027777778
20985,23568615.8,4.013888889
21000,23296844.77,4
21015,22555563.4,4
21030,21812549.66,4
21045,21067803.57,4
21060,20321325.11,4
21075,19567171.7,3.986111111
21090,18811754.14,3.972222222
21105,18055072.42,3.958333333
21120,17297126.54,3.944444444
21135,17543742.54,3.930555556
21150,17790504.75,3.916666667
21165,18037413.16,3.902777778
21180,18284467.79,3.888888889
21195,18538395.58,3.875
21210,18792645.04,3.861111111
21225,19047216.16,3.847222222
21240,19302108.93,3.833333333
21255,19014980.5,3.819444444
21270,18725776.94,3.805555556
21285,18434498.27,3.791666667
21300,18141144.48,3.777777778
21315,17827976.88,3.763888889
21330,17512628.82,3.75
21345,17195100.3,3.736111111
21360,16875391.33,3.722222222
21375,16799367.23,3.722222222
21390,16700632.25,3.722222222
21405,16579186.39,3.722222222
21420,16435029.65,3.722222222
21435,16282867.41,3.708333333
21450,16108626.74,3.694444444
21465,15912307.65,3.680555556
21480,15693910.13,3.666666667
21495,15446590.78,3.666666667
21510,15190229.92,3.666666667
21525,14924827.55,3.666666667
21540,14650383.69,3.666666667
21555,14408919.95,3.666666667
21570,14159284.69,3.666666667
21585,13901477.89,3.666666667
21600,13635499.56,3.666666667
21615,14317501.6,3.652777778
21630,15003347.98,3.638888889
21645,15693038.71,3.625
21660,16386573.77,3.611111111
21675,17072958.64,3.597222222
21690,17763122.69,3.583333333
21705,18457065.92,3.569444444
21720,19154788.35,3.555555556
21735,20015868.23,3.555555556
21750,20877744.3,3.555555556
21765,21740416.56,3.555555556
21780,22603885.02,3.555555556
21795,23463384.72,3.541666667
21810,24323676.17,3.527777778
21825,25184759.37,3.513888889
21840,26046634.32,3.5
21855,26124296.25,3.5
21870,26199521.86,3.5
21885,26272311.17,3.5
21900,26342664.18,3.5
21915,26421409.01,3.5
21930,26497595.28,3.5
21945,26571222.99,3.5
21960,26642292.14,3.5
21975,26608515.96,3.486111111
21990,26574254.21,3.472222222
22005,26539506.87,3.458333333
22020,26504273.96,3.444444444
22035,26456615.89,3.444444444
22050,26408562.58,3.444444444
22065,26360114.03,3.444444444
22080,26311270.25,3.444444444
22095,26272970.13,3.430555556
22110,26234655.64,3.416666667
22125,26196326.78,3.402777778
22140,26157983.54,3.388888889
22155,26100600.04,3.388888889
22170,26043264.45,3.388888889
22185,25985976.77,3.388888889
22200,25928737,3.388888889
22215,25910015.54,3.388888889
22230,25891294.08,3.388888889
22245,25872572.62,3.388888889
22260,25853851.15,3.388888889
22275,25816265.58,3.388888889
22290,25778707.34,3.388888889
22305,25741176.44,3.388888889
22320,25703672.89,3.388888889
22335,25708016.68,3.402777778
22350,25712360.47,3.416666667
22365,25716704.27,3.430555556
22380,25721048.06,3.444444444
22395,25709464.61,3.458333333
22410,25697881.16,3.472222222
22425,25686297.71,3.486111111
22440,25674714.27,3.5
22455,25679648.34,3.5
22470,25684582.8,3.5
22485,25689517.66,3.5
22500,25694452.91,3.5
22515,25696490.73,3.513888889
22530,25698528.16,3.527777778
22545,25700565.19,3.541666667
22560,25702601.82,3.555555556
22575,25672493.35,3.541666667
22590,25642401.79,3.527777778
22605,25612327.14,3.513888889
22620,25582269.42,3.5
22635,25576812.66,3.5
22650,25571349.8,3.5
22665,25565880.86,3.5
22680,25560405.83,3.5
22695,25587110.15,3.486111111
22710,25613814.48,3.472222222
22725,25640518.8,3.458333333
22740,25667223.12,3.444444444
22755,25693927.44,3.458333333
22770,25720631.76,3.472222222
22785,25747336.09,3.486111111
22800,25774040.41,3.5
22815,25832084.62,3.486111111
22830,25890186.24,3.472222222
22845,25948345.28,3.458333333
22860,26006561.73,3.444444444
22875,26067769.99,3.444444444
22890,26129044.51,3.444444444
22905,26190385.27,3.444444444
22920,26251792.27,3.444444444
22935,26251792.27,3.444444444
22950,26251792.27,3.444444444
22965,26251792.27,3.444444444
22980,26251792.27,3.444444444
22995,26251792.27,3.444444444
23010,26251792.27,3.444444444
23025,26251792.27,3.444444444
23040,26251792.27,3.444444444
23055,26248345.45,3.458333333
23070,26244840.1,3.472222222
23085,26241276.23,3.486111111
23100,26237653.84,3.5
23115,26216199.24,3.5
23130,26194651.01,3.5
23145,26173009.14,3.5
23160,26151273.64,3.5
23175,26082575.31,3.486111111
23190,26013934.83,3.472222222
23205,25945352.2,3.458333333
23220,25876827.42,3.444444444
23235,25812805.36,3.430555556
23250,25748836.47,3.416666667
23265,25684920.73,3.402777778
23280,25621058.15,3.388888889
23295,25610926.99,3.388888889
23310,25600782.16,3.388888889
23325,25590623.66,3.388888889
23340,25580451.49,3.388888889
23355,25564338.03,3.388888889
23370,25548206.7,3.388888889
23385,25532057.49,3.388888889
23400,25515890.4,3.388888889
23415,25507701.78,3.375
23430,25499488.62,3.361111111
23445,25491250.9,3.347222222
23460,25482988.63,3.333333333
23475,25497015.41,3.333333333
23490,25511042.2,3.333333333
23505,25525068.99,3.333333333
23520,25539095.77,3.333333333
23535,25642053.67,3.319444444
23550,25745213.46,3.305555556
23565,25848575.14,3.291666667
23580,25952138.71,3.277777778
23595,26054401.53,3.277777778
23610,26156861.2,3.277777778
23625,26259517.72,3.277777778
23640,26362371.08,3.277777778
23655,26463355.52,3.277777778
23670,26564530.76,3.277777778
23685,26665896.82,3.277777778
23700,26767453.69,3.277777778
23715,26843308.48,3.277777778
23730,26919266.42,3.277777778
23745,26995327.5,3.277777778
23760,27071491.72,3.277777778
23775,27097655.92,3.277777778
23790,27123832.35,3.277777778
23805,27150021.01,3.277777778
23820,27176221.89,3.277777778
23835,27191688.5,3.277777778
23850,27207155.12,3.277777778
23865,27222621.74,3.277777778
23880,27238088.35,3.277777778
23895,27189907.01,3.291666667
23910,27141725.66,3.305555556
23925,27093544.32,3.319444444
23940,27045362.98,3.333333333
23955,26931639.69,3.333333333
23970,26818150.35,3.333333333
23985,26704894.95,3.333333333
24000,26591873.5,3.333333333
24015,26425750.22,3.333333333
24030,26260121.94,3.333333333
24045,26094988.67,3.333333333
24060,25930350.4,3.333333333
24075,25802149.54,3.319444444
24090,25674266.37,3.305555556
24105,25546700.89,3.291666667
24120,25419453.1,3.277777778
24135,25316677.6,3.263888889
24150,25214103.8,3.25
24165,25111731.71,3.236111111
24180,25009561.32,3.222222222
24195,24925218.52,3.222222222
24210,24840992.5,3.222222222
24225,24756883.25,3.222222222
24240,24672890.78,3.222222222
24255,24694034.81,3.208333333
24270,24715178.83,3.194444444
24285,24736322.86,3.180555556
24300,24757466.88,3.166666667
24315,24782985.54,3.166666667
24330,24808504.19,3.166666667
24345,24834022.84,3.166666667
24360,24859541.49,3.166666667
24375,24993217.55,3.166666667
24390,25127237.37,3.166666667
24405,25261600.95,3.166666667
24420,25396308.29,3.166666667
24435,25513578.34,3.180555556
24450,25631079.14,3.194444444
24465,25748810.68,3.208333333
24480,25866772.96,3.222222222
24495,25971002.59,3.208333333
24510,26075438.6,3.194444444
24525,26180080.98,3.180555556
24540,26284929.74,3.166666667
24555,26373344.1,3.166666667
24570,26461890.41,3.166666667
24585,26550568.67,3.166666667
24600,26639378.87,3.166666667
24615,26596736.37,3.152777778
24630,26554093.87,3.138888889
24645,26511451.37,3.125
24660,26468808.87,3.111111111
24675,26418551.63,3.097222222
24690,26368294.4,3.083333333
24705,26318037.17,3.069444444
24720,26267779.94,3.055555556
24735,26187344.47,3.055555556
24750,26106943.5,3.055555556
24765,26026577.01,3.055555556
24780,25946245.02,3.055555556
24795,25876457.24,3.055555556
24810,25806643.6,3.055555556
24825,25736804.09,3.055555556
24840,25666938.71,3.055555556
24855,25590159.64,3.069444444
24870,25513467.21,3.083333333
24885,25436861.45,3.097222222
24900,25360342.34,3.111111111
24915,25303043.18,3.111111111
24930,25245744.01,3.111111111
24945,25188444.85,3.111111111
24960,25131145.69,3.111111111
24975,25093869.96,3.111111111
24990,25056594.24,3.111111111
25005,25019318.52,3.111111111
25020,24982042.8,3.111111111
25035,24965232.18,3.111111111
25050,24948421.56,3.111111111
25065,24931610.94,3.111111111
25080,24914800.32,3.111111111
25095,24953084.07,3.111111111
25110,24991387.34,3.111111111
25125,25029710.13,3.111111111
25140,25068052.42,3.111111111
25155,25103472.9,3.097222222
25170,25138905.8,3.083333333
25185,25174351.12,3.069444444
25200,25209808.85,3.055555556
25215,25270185.65,3.055555556
25230,25330633.53,3.055555556
25245,25391152.49,3.055555556
25260,25451742.53,3.055555556
25275,25503501.4,3.055555556
25290,25555312.8,3.055555556
25305,25607176.74,3.055555556
25320,25659093.23,3.055555556
25335,25720345.82,3.027777778
25350,25781661.91,3
25365,25843041.49,2.972222222
25380,25904484.56,2.944444444
25395,25957027.03,2.944444444
25410,26009619.4,2.944444444
25425,26062261.65,2.944444444
25440,26114953.79,2.944444444
25455,26065768.94,2.944444444
25470,26016628.43,2.944444444
25485,25967532.26,2.944444444
25500,25918480.42,2.944444444
25515,25879895.16,2.930555556
25530,25841330.36,2.916666667
25545,25802786.03,2.902777778
25560,25764262.15,2.888888889
25575,25693805.98,2.902777778
25590,25623406.46,2.916666667
25605,25553063.6,2.930555556
25620,25482777.41,2.944444444
25635,25412547.87,2.944444444
25650,25342374.99,2.944444444
25665,25272258.77,2.944444444
25680,25202199.21,2.944444444
25695,25049527.92,2.944444444
25710,24897298.27,2.944444444
25725,24745510.23,2.944444444
25740,24594163.83,2.944444444
25755,24464711.79,2.944444444
25770,24335539.81,2.944444444
25785,24206647.88,2.944444444
25800,24078036.01,2.944444444
25815,24056094.76,2.944444444
25830,24034162.67,2.944444444
25845,24012239.72,2.944444444
25860,23990325.94,2.944444444
25875,23959962.11,2.944444444
25890,23929617.42,2.944444444
25905,23899291.86,2.944444444
25920,23868985.45,2.944444444
25935,23872285.24,2.930555556
25950,23875544.46,2.916666667
25965,23878763.11,2.902777778
25980,23881941.19,2.888888889
25995,23887907.43,2.888888889
26010,23893838.69,2.888888889
26025,23899734.98,2.888888889
26040,23905596.29,2.888888889
26055,23918000.57,2.888888889
26070,23930404.86,2.888888889
26085,23942809.14,2.888888889
26100,23955213.42,2.888888889
26115,23967617.71,2.888888889
26130,23980021.99,2.888888889
26145,23992426.27,2.888888889
26160,24004830.56,2.888888889
26175,24032797.25,2.888888889
26190,24060780.21,2.888888889
26205,24088779.45,2.888888889
26220,24116794.97,2.888888889
26235,24131970.09,2.888888889
26250,24147146.84,2.888888889
26265,24162325.22,2.888888889
26280,24177505.23,2.888888889
26295,23332280.74,2.888888889
26310,22487991.97,2.888888889
26325,21644638.92,2.888888889
26340,20802221.59,2.888888889
26355,19973771.88,2.888888889
26370,19145174.42,2.888888889
26385,18316429.22,2.888888889
26400,17487536.28,2.888888889
26415,17561321.85,2.888888889
26430,17635155.47,2.888888889
26445,17709037.15,2.888888889
26460,17782966.89,2.888888889
26475,17906623.66,2.888888889
26490,18030704.95,2.888888889
26505,18155210.77,2.888888889
26520,18280141.11,2.888888889
26535,18479044.4,2.888888889
26550,18677778.64,2.888888889
26565,18876343.84,2.888888889
26580,19074740.01,2.888888889
26595,19250379.42,2.888888889
26610,19425366.81,2.888888889
26625,19599702.19,2.888888889
26640,19773385.56,2.888888889
26655,19400061.44,2.888888889
26670,19028508.62,2.888888889
26685,18658727.12,2.888888889
26700,18290716.92,2.888888889
26715,17879649.59,2.888888889
26730,17470605.7,2.888888889
26745,17063585.23,2.888888889
26760,16658588.19,2.888888889
26775,15978084.65,2.902777778
26790,15309307.57,2.916666667
26805,14652256.95,2.930555556
26820,14006932.81,2.944444444
26835,13415098.35,2.944444444
26850,12833915.55,2.944444444
26865,12263384.41,2.944444444
26880,11703504.92,2.944444444
26895,11493031.16,2.930555556
26910,11277112.65,2.916666667
26925,11055749.37,2.902777778
26940,10828941.33,2.888888889
26955,10624629.7,2.888888889
26970,10415342.85,2.888888889
26985,10201080.76,2.888888889
27000,9981843.448,2.888888889
27015,9988901.619,2.888888889
27030,9995724.758,2.888888889
27045,10002312.87,2.888888889
27060,10008665.94,2.888888889
27075,10001311.19,2.902777778
27090,9993620.672,2.916666667
27105,9985594.398,2.930555556
27120,9977232.365,2.944444444
27135,9994034.559,2.944444444
27150,10010524.96,2.944444444
27165,10026703.57,2.944444444
27180,10042570.38,2.944444444
27195,10059242.6,2.930555556
27210,10075595.78,2.916666667
27225,10091629.91,2.902777778
27240,10107345,2.888888889
27255,10033510.43,2.888888889
27270,9959924.929,2.888888889
27285,9886588.506,2.888888889
27300,9813501.159,2.888888889
27315,9735261.012,2.888888889
27330,9657321.831,2.888888889
27345,9579683.617,2.888888889
27360,9502346.369,2.888888889
27375,9421100.858,2.888888889
27390,9339507.081,2.888888889
27405,9257565.036,2.888888889
27420,9175274.724,2.888888889
27435,9092636.145,2.888888889
27450,9009649.299,2.888888889
27465,8926314.185,2.888888889
27480,8842630.805,2.888888889
27495,8855763.753,2.888888889
27510,8868777.614,2.888888889
27525,8881672.386,2.888888889
27540,8894448.07,2.888888889
27555,8901611.878,2.888888889
27570,8908619.383,2.888888889
27585,8915470.585,2.888888889
27600,8922165.483,2.888888889
27615,8927348.343,2.888888889
27630,8932531.204,2.888888889
27645,8937714.064,2.888888889
27660,8942896.925,2.888888889
27675,8940289.168,2.902777778
27690,8937672.387,2.916666667
27705,8935046.581,2.930555556
27720,8932411.75,2.944444444
27735,8934577.575,2.944444444
27750,8936703.46,2.944444444
27765,8938789.406,2.944444444
27780,8940835.411,2.944444444
27795,8949484.667,2.944444444
27810,8958075.55,2.944444444
27825,8966608.058,2.944444444
27840,8975082.193,2.944444444
27855,8976756.871,2.944444444
27870,8978431.549,2.944444444
27885,8980106.226,2.944444444
27900,8981780.904,2.944444444
27915,8983455.582,2.944444444
27930,8985130.26,2.944444444
27945,8986804.938,2.944444444
27960,8988479.615,2.944444444
27975,9052053.823,2.958333333
27990,9114265.978,2.972222222
28005,9175116.08,2.986111111
28020,9234604.129,3
28035,9286850.51,3
28050,9337591.465,3
28065,9386826.993,3
28080,9434557.094,3
28095,9466412.254,3
28110,9498181.318,3
28125,9529864.283,3
28140,9561461.152,3
28155,9575530.155,3
28170,9589362.39,3
28185,9602957.857,3
28200,9616316.556,3
28215,9444117.104,3
28230,9272258.384,3
28245,9100740.397,3
28260,8929563.143,3
28275,8777214.698,3.013888889
28290,8624525.521,3.027777778
28305,8471495.611,3.041666667
28320,8318124.969,3.055555556
28335,8613352.974,3.055555556
28350,8910610.892,3.055555556
28365,9209898.722,3.055555556
28380,9511216.465,3.055555556
28395,9827917.268,3.069444444
28410,10146749.48,3.083333333
28425,10467713.1,3.097222222
28440,10790808.13,3.111111111
28455,11239804.27,3.111111111
28470,11688109.06,3.111111111
28485,12135722.5,3.111111111
28500,12582644.59,3.111111111
28515,13014299.76,3.111111111
28530,13445285.7,3.111111111
28545,13875602.39,3.111111111
28560,14305249.84,3.111111111
28575,14345828.45,3.097222222
28590,14381032.29,3.083333333
28605,14410861.36,3.069444444
28620,14435315.66,3.055555556
28635,14462824.82,3.055555556
28650,14485198.84,3.055555556
28665,14502437.74,3.055555556
28680,14514541.5,3.055555556
28695,14106619.88,3.069444444
28710,13682041.55,3.083333333
28725,13240806.51,3.097222222
28740,12782914.77,3.111111111
28755,12300310.66,3.111111111
28770,11800840.99,3.111111111
28785,11284505.75,3.111111111
28800,10751304.93,3.111111111
28815,10861904.47,3.125
28830,10972993.65,3.138888889
28845,11084572.48,3.152777778
28860,11196640.96,3.166666667
28875,11309199.09,3.180555556
28890,11422246.86,3.194444444
28905,11535784.29,3.208333333
28920,11649811.36,3.222222222
28935,12576013.79,3.222222222
28950,13506062.4,3.222222222
28965,14439957.19,3.222222222
28980,15377698.15,3.222222222
28995,16282062.34,3.236111111
29010,17190115.21,3.25
29025,18101856.75,3.263888889
29040,19017286.97,3.277777778
29055,19575060.34,3.263888889
29070,20133726.18,3.25
29085,20693284.49,3.236111111
29100,21253735.28,3.222222222
29115,21807555.85,3.236111111
29130,22362256.54,3.25
29145,22917837.37,3.263888889
29160,23474298.33,3.277777778
29175,23529045.61,3.291666667
29190,23583835.89,3.305555556
29205,23638669.17,3.319444444
29220,23693545.45,3.333333333
29235,23824065.48,3.347222222
29250,23954703.94,3.361111111
29265,24085460.84,3.375
29280,24216336.17,3.388888889
29295,24330703.64,3.388888889
29310,24445277.46,3.388888889
29325,24560057.64,3.388888889
29340,24675044.17,3.388888889
29355,24806995.46,3.402777778
29370,24939193.63,3.416666667
29385,25071638.7,3.430555556
29400,25204330.65,3.444444444
29415,25362442.27,3.444444444
29430,25521048.21,3.444444444
29445,25680148.45,3.444444444
29460,25839743.01,3.444444444
29475,25974979.89,3.458333333
29490,26110556.01,3.472222222
29505,26246471.36,3.486111111
29520,26382725.95,3.5
29535,26459139.66,3.513888889
29550,26535663.23,3.527777778
29565,26612296.67,3.541666667
29580,26689039.96,3.555555556
29595,26739033.22,3.555555556
29610,26789053.33,3.555555556
29625,26839100.3,3.555555556
29640,26889174.12,3.555555556
29655,26832819.77,3.555555556
29670,26776513.24,3.555555556
29685,26720254.54,3.555555556
29700,26664043.66,3.555555556
29715,26601579.14,3.569444444
29730,26539181.58,3.583333333
29745,26476850.97,3.597222222
29760,26414587.31,3.611111111
29775,26313088.98,3.611111111
29790,26211785.66,3.611111111
29805,26110677.37,3.611111111
29820,26009764.09,3.611111111
29835,25940095.08,3.625
29850,25870495.27,3.638888889
29865,25800964.65,3.652777778
29880,25731503.24,3.666666667
29895,25642405.08,3.680555556
29910,25553443.29,3.694444444
29925,25464617.88,3.708333333
29940,25375928.85,3.722222222
29955,25352954.7,3.75
29970,25329808.28,3.777777778
29985,25306489.6,3.805555556
30000,25282998.65,3.833333333
30015,25291702.35,3.847222222
30030,25300389.86,3.861111111
30045,25309061.18,3.875
30060,25317716.3,3.888888889
30075,25309634.15,3.875
30090,25301510.35,3.861111111
30105,25293344.92,3.847222222
30120,25285137.85,3.833333333
30135,25364114.19,3.847222222
30150,25443144.61,3.861111111
30165,25522229.12,3.875
30180,25601367.71,3.888888889
30195,25702181.57,3.916666667
30210,25803166.01,3.944444444
30225,25904321.03,3.972222222
30240,26005646.62,4
30255,26123915.33,4.013888889
30270,26242377.61,4.027777778
30285,26361033.47,4.041666667
30300,26479882.9,4.055555556
30315,26600491.1,4.069444444
30330,26721296.2,4.083333333
30345,26842298.22,4.097222222
30360,26963497.15,4.111111111
30375,27016932.27,4.125
30390,27070306.32,4.138888889
30405,27123619.31,4.152777778
30420,27176871.24,4.166666667
30435,27230062.11,4.152777778
30450,27283191.91,4.138888889
30465,27336260.66,4.125
30480,27389268.34,4.111111111
30495,27436199.91,4.125
30510,27483131.49,4.138888889
30525,27530063.07,4.152777778
30540,27576994.65,4.166666667
30555,27628619.38,4.194444444
30570,27680244.11,4.222222222
30585,27731868.85,4.25
30600,27783493.58,4.277777778
30615,27704401.2,4.291666667
30630,27625348.95,4.305555556
30645,27546336.85,4.319444444
30660,27467364.89,4.333333333
30675,27377622.86,4.333333333
30690,27287977.17,4.333333333
30705,27198427.81,4.333333333
30720,27108974.8,4.333333333
30735,26999401.68,4.333333333
30750,26889943.93,4.333333333
30765,26780601.55,4.333333333
30780,26671374.53,4.333333333
30795,26560756.83,4.347222222
30810,26450264.98,4.361111111
30825,26339898.98,4.375
30840,26229658.84,4.388888889
30855,26181317.95,4.388888889
30870,26133020.38,4.388888889
30885,26084766.15,4.388888889
30900,26036555.24,4.388888889
30915,25980976.17,4.388888889
30930,25925456.47,4.388888889
30945,25869996.15,4.388888889
30960,25814595.21,4.388888889
30975,25801974.2,4.388888889
30990,25789353.19,4.388888889
31005,25776732.18,4.388888889
31020,25764111.17,4.388888889
31035,25751490.16,4.402777778
31050,25738869.16,4.416666667
31065,25726248.15,4.430555556
31080,25713627.14,4.444444444
31095,25713627.14,4.444444444
31110,25713627.14,4.444444444
31125,25713627.14,4.444444444
31140,25713627.14,4.444444444
31155,25713627.14,4.444444444
31170,25713627.14,4.444444444
31185,25713627.14,4.444444444
31200,25713627.14,4.444444444
31215,25713627.14,4.444444444
31230,25713627.14,4.444444444
31245,25713627.14,4.444444444
31260,25713627.14,4.444444444
31275,25704796.91,4.444444444
31290,25695966.68,4.444444444
31305,25687136.45,4.444444444
31320,25678306.22,4.444444444
31335,25723819.49,4.458333333
31350,25769362.39,4.472222222
31365,25814934.91,4.486111111
31380,25860537.06,4.5
31395,25897279.36,4.513888889
31410,25934027.58,4.527777778
31425,25970781.72,4.541666667
31440,26007541.79,4.555555556
31455,25945453.97,4.569444444
31470,25883283.36,4.583333333
31485,25821029.97,4.597222222
31500,25758693.79,4.611111111
31515,25690411.96,4.625
31530,25622082.19,4.638888889
31545,25553704.5,4.652777778
31560,25485278.88,4.666666667
31575,25378741.5,4.666666667
31590,25272271.05,4.666666667
31605,25165867.54,4.666666667
31620,25059530.96,4.666666667
31635,24961809.87,4.680555556
31650,24864088.79,4.694444444
31665,24766367.7,4.708333333
31680,24668646.62,4.722222222
31695,24648383.59,4.722222222
31710,24628004.39,4.722222222
31725,24607509.01,4.722222222
31740,24586897.47,4.722222222
31755,24573251.38,4.736111111
31770,24559505.72,4.75
31785,24545660.48,4.763888889
31800,24531715.67,4.777777778
31815,24494106.82,4.791666667
31830,24454724.15,4.805555556
31845,24413567.66,4.819444444
31860,24370637.36,4.833333333
31875,24325933.23,4.833333333
31890,24279455.29,4.833333333
31905,24231203.53,4.833333333
31920,24181177.94,4.833333333
31935,24309242.93,4.833333333
31950,24437622.86,4.833333333
31965,24566317.74,4.833333333
31980,24695327.57,4.833333333
31995,24832133.03,4.833333333
32010,24969282.33,4.833333333
32025,25106775.47,4.833333333
32040,25244612.45,4.833333333
32055,25396076.85,4.847222222
32070,25547544.01,4.861111111
32085,25699013.92,4.875
32100,25850486.58,4.888888889
32115,25968854.78,4.902777778
32130,26087225.14,4.916666667
32145,26205597.64,4.930555556
32160,26323972.31,4.944444444
32175,26262164.59,4.944444444
32190,26200427.92,4.944444444
32205,26138762.29,4.944444444
32220,26077167.72,4.944444444
32235,26029097.08,4.958333333
32250,25981060.94,4.972222222
32265,25933059.32,4.986111111
32280,25885092.2,5
32295,25783163.67,4.986111111
32310,25681401.45,4.972222222
32325,25579805.52,4.958333333
32340,25478375.9,4.944444444
32355,25394873.82,4.944444444
32370,25311496.89,4.944444444
32385,25228245.12,4.944444444
32400,25145118.51,4.944444444
32415,24749167.93,4.944444444
32430,24354475.41,4.944444444
32445,23961040.93,4.944444444
32460,23568864.49,4.944444444
32475,23194408.21,4.958333333
32490,22820715,4.972222222
32505,22447784.86,4.986111111
32520,22075617.81,5
32535,21529013.81,5.013888889
32550,20983792.55,5.027777778
32565,20439954.03,5.041666667
32580,19897498.25,5.055555556
32595,19364519.54,5.041666667
32610,18832493.39,5.027777778
32625,18301419.78,5.013888889
32640,17771298.74,5
32655,18412654.22,5.013888889
32670,19057393.18,5.027777778
32685,19705515.62,5.041666667
32700,20357021.54,5.055555556
32715,21020593.55,5.055555556
32730,21688042.47,5.055555556
32745,22359368.28,5.055555556
32760,23034571.01,5.055555556
32775,23051755.37,5.069444444
32790,23059259.79,5.083333333
32805,23057084.27,5.097222222
32820,23045228.81,5.111111111
32835,22962921.98,5.125
32850,22869241.22,5.138888889
32865,22764186.52,5.152777778
32880,22647757.9,5.166666667
32895,22121396.29,5.180555556
32910,21591575.78,5.194444444
32925,21058296.36,5.208333333
32940,20521558.06,5.222222222
32955,19993596.83,5.236111111
32970,19462247.3,5.25
32985,18927509.47,5.263888889
33000,18389383.32,5.277777778
33015,18823814.3,5.277777778
33030,19254174.63,5.277777778
33045,19680464.31,5.277777778
33060,20102683.34,5.277777778
33075,20523855.62,5.277777778
33090,20940932.61,5.277777778
33105,21353914.33,5.277777778
33120,21762800.76,5.277777778
33135,22012699.51,5.277777778
33150,22260787.53,5.277777778
33165,22507064.8,5.277777778
33180,22751531.34,5.277777778
33195,22986827.6,5.291666667
33210,23220356.22,5.305555556
33225,23452117.23,5.319444444
33240,23682110.61,5.333333333
33255,23683641.78,5.347222222
33270,23685159.94,5.361111111
33285,23686665.07,5.375
33300,23688157.19,5.388888889
33315,23682321.05,5.388888889
33330,23676463.76,5.388888889
33345,23670585.3,5.388888889
33360,23664685.69,5.388888889
33375,23734983.12,5.375
33390,23805338.55,5.361111111
33405,23875751.99,5.347222222
33420,23946223.44,5.333333333
33435,24007851.2,5.333333333
33450,24069493.47,5.333333333
33465,24131150.25,5.333333333
33480,24192821.52,5.333333333
33495,24271174.27,5.333333333
33510,24349653.42,5.333333333
33525,24428258.99,5.333333333
33540,24506990.97,5.333333333
33555,24576806.57,5.347222222
33570,24646718.24,5.361111111
33585,24716725.99,5.375
33600,24786829.81,5.388888889
33615,24837147.57,5.388888889
33630,24887476.89,5.388888889
33645,24937817.77,5.388888889
33660,24988170.21,5.388888889
33675,25024771.72,5.402777778
33690,25061332.79,5.416666667
33705,25097853.4,5.430555556
33720,25134333.56,5.444444444
33735,25132897.91,5.472222222
33750,25131410.8,5.5
33765,25129872.24,5.527777778
33780,25128282.23,5.555555556
33795,25125095.37,5.555555556
33810,25121854.03,5.555555556
33825,25118558.21,5.555555556
33840,25115207.91,5.555555556
33855,25098919.98,5.555555556
33870,25082615.23,5.555555556
33885,25066293.66,5.555555556
33900,25049955.26,5.555555556
33915,25049125.71,5.541666667
33930,25048289.85,5.527777778
33945,25047447.68,5.513888889
33960,25046599.21,5.5
33975,25010853.88,5.5
33990,24975108.54,5.5
34005,24939363.21,5.5
34020,24903617.88,5.5
34035,24881859.85,5.513888889
34050,24860101.82,5.527777778
34065,24838343.79,5.541666667
34080,24816585.76,5.555555556
34095,24860340.67,5.569444444
34110,24904128.39,5.583333333
34125,24947948.92,5.597222222
34140,24991802.25,5.611111111
34155,25038805.09,5.625
34170,25085844.11,5.638888889
34185,25132919.3,5.652777778
34200,25180030.66,5.666666667
34215,25323840.67,5.680555556
34230,25468060.13,5.694444444
34245,25612689.04,5.708333333
34260,25757727.41,5.722222222
34275,25881014.79,5.708333333
34290,26004588.35,5.694444444
34305,26128448.09,5.680555556
34320,26252594,5.666666667
34335,26283582.15,5.694444444
34350,26314575.24,5.722222222
34365,26345573.26,5.75
34380,26376576.23,5.777777778
34395,26378842.05,5.805555556
34410,26381107.87,5.833333333
34425,26383373.69,5.861111111
34440,26385639.51,5.888888889
34455,26332932.12,5.888888889
34470,26280224.73,5.888888889
34485,26227517.34,5.888888889
34500,26174809.95,5.888888889
34515,26093353.07,5.861111111
34530,26011896.19,5.833333333
34545,25930439.31,5.805555556
34560,25848982.44,5.777777778
34575,25772067.06,5.791666667
34590,25695238.25,5.805555556
34605,25618496.02,5.819444444
34620,25541840.36,5.833333333
34635,25501868.45,5.847222222
34650,25461927.81,5.861111111
34665,25422018.43,5.875
34680,25382140.31,5.888888889
34695,25355945.33,5.916666667
34710,25329750.35,5.944444444
34725,25303555.37,5.972222222
34740,25277360.39,6
34755,25309905.67,6.013888889
34770,25342450.95,6.027777778
34785,25374996.22,6.041666667
34800,25407541.5,6.055555556
34815,25471307.97,6.041666667
34830,25535136.76,6.027777778
34845,25599027.86,6.013888889
34860,25662981.26,6
34875,25714254.14,6.013888889
34890,25765572.43,6.027777778
34905,25816936.13,6.041666667
34920,25868345.24,6.055555556
34935,25923726.44,6.041666667
34950,25979163.16,6.027777778
34965,26034655.38,6.013888889
34980,26090203.12,6
34995,26124919.29,6.013888889
35010,26159635.45,6.027777778
35025,26194351.62,6.041666667
35040,26229067.79,6.055555556
35055,26224377.87,6.041666667
35070,26219673.86,6.027777778
35085,26214955.78,6.013888889
35100,26210223.62,6
35115,26203860.75,6
35130,26197482.39,6
35145,26191088.54,6
35160,26184679.2,6
35175,26167049.02,5.972222222
35190,26149410.51,5.944444444
35205,26131763.66,5.916666667
