time,PT-04C,PT-04B,PT-04A,DPT-07
59673.0,22.4,22.7,22.6,22.7
59703.0,22.4,22.7,22.6,22.5
59733.0,22.4,22.7,22.6,22.5
59763.0,22.4,22.7,22.6,22.6
59793.0,22.4,22.7,22.6,22.7
59823.0,22.4,22.7,22.6,22.7
59853.0,22.4,22.7,22.6,22.9
59883.0,22.4,22.7,22.7,23.1
59913.0,22.5,22.8,22.7,23.3
59943.0,22.5,22.8,22.8,23.5
59973.0,22.6,22.9,22.9,23.6
60003.0,22.6,22.9,22.9,23.7
60033.0,22.8,23.1,23.1,23.9
60063.0,22.8,23.1,23.1,24.0
60093.0,22.9,23.2,23.2,24.0
60123.0,22.9,23.2,23.2,24.0
60153.0,23.0,23.3,23.3,24.0
60183.0,23.0,23.3,23.3,24.1
60213.0,23.0,23.3,23.3,24.4
60243.0,23.0,23.3,23.3,24.7
60273.0,23.0,23.3,23.3,25.0
60303.0,23.0,23.3,23.3,25.4
60333.0,23.0,23.3,23.3,25.7
60363.0,23.0,23.3,23.3,25.8
60393.0,23.0,23.3,23.3,25.9
60423.0,23.0,23.3,23.3,25.8
60453.0,23.0,23.3,23.3,25.6
60483.0,23.0,23.3,23.3,25.3
60513.0,23.0,23.3,23.3,25.1
60543.0,23.0,23.3,23.3,24.9
60573.0,23.0,23.3,23.3,24.8
60603.0,23.0,23.3,23.3,24.6
60633.0,23.0,23.3,23.3,24.5
60663.0,23.0,23.3,23.3,24.4
60693.0,23.0,23.3,23.3,24.3
60723.0,22.9,23.2,23.2,24.2
60753.0,22.9,23.2,23.2,24.0
60783.0,22.9,23.2,23.1,23.9
60813.0,22.8,23.1,23.1,23.7
60843.0,22.8,23.1,23.1,23.7
60873.0,22.7,23.0,22.9,23.6
60903.0,22.7,23.0,22.9,23.6
60933.0,22.7,23.0,22.8,23.6
60963.0,22.5,22.8,22.8,23.7
60993.0,22.5,22.8,22.8,23.7
61023.0,22.4,22.7,22.7,23.8
61053.0,22.4,22.7,22.7,23.7
61083.0,22.3,22.6,22.5,23.8
61113.0,22.3,22.6,22.5,23.8
61143.0,22.3,22.5,22.5,23.7
61173.0,22.1,22.5,22.4,23.7
61203.0,22.1,22.5,22.4,23.5
61233.0,22.1,22.5,22.4,23.5
61263.0,22.1,22.5,22.4,23.5
61293.0,22.1,22.4,22.4,23.4
61323.0,22.1,22.4,22.4,23.3
61353.0,22.1,22.4,22.4,23.3
61383.0,22.1,22.4,22.4,23.3
61413.0,22.1,22.5,22.4,23.3
61443.0,22.1,22.5,22.4,23.2
61473.0,22.2,22.6,22.5,23.2
61503.0,22.4,22.6,22.7,23.2
61533.0,22.5,22.7,22.8,23.3
61563.0,22.5,22.9,22.9,23.3
61593.0,22.6,22.9,22.9,23.2
61623.0,22.7,23.0,23.0,23.3
61653.0,22.7,23.1,23.1,23.2
61683.0,22.9,23.1,23.1,23.3
61713.0,22.9,23.2,23.2,23.4
61743.0,22.9,23.2,23.2,23.4
61773.0,23.0,23.2,23.2,23.5
61803.0,23.0,23.2,23.2,23.6
61833.0,23.0,23.2,23.2,23.6
61863.0,23.0,23.2,23.2,23.7
61893.0,23.0,23.2,23.2,23.9
61923.0,23.0,23.2,23.2,23.9
61953.0,23.0,23.2,23.2,24.1
61983.0,23.0,23.2,23.2,24.3
62013.0,23.0,23.2,23.2,24.6
62043.0,23.0,23.2,23.2,25.3
62073.0,23.0,23.3,23.3,26.0
62103.0,23.0,23.3,23.3,26.6
62133.0,23.1,23.3,23.3,26.7
62163.0,23.1,23.4,23.3,26.8
62193.0,23.1,23.4,23.4,26.4
62223.0,23.1,23.4,23.4,26.0
62253.0,23.1,23.4,23.4,25.6
62283.0,23.1,23.4,23.4,25.3
62313.0,23.1,23.4,23.4,24.9
62343.0,23.1,23.4,23.4,24.7
62373.0,23.1,23.4,23.4,24.5
62403.0,23.1,23.4,23.3,24.1
62433.0,23.0,23.3,23.3,23.9
62463.0,23.0,23.2,23.2,23.7
62493.0,22.9,23.2,23.1,23.5
62523.0,22.8,23.1,23.1,23.2
62553.0,22.6,22.9,22.9,23.2
62583.0,22.5,22.8,22.8,23.2
62613.0,22.4,22.7,22.7,23.3
62643.0,22.4,22.7,22.6,23.4
62673.0,22.3,22.6,22.5,23.6
62703.0,22.2,22.4,22.3,23.8
62733.0,22.0,22.4,22.3,24.0
62763.0,22.0,22.3,22.3,24.2
62793.0,22.0,22.3,22.3,24.4
62823.0,22.0,22.3,22.3,24.7
62853.0,22.0,22.3,22.3,25.0
62883.0,22.0,22.3,22.3,25.1
62913.0,22.0,22.3,22.3,25.2
62943.0,22.0,22.3,22.3,25.2
62973.0,22.0,22.3,22.3,25.1
63003.0,22.0,22.3,22.3,25.0
63033.0,22.0,22.3,22.3,24.8
63063.0,22.0,22.3,22.3,24.6
63093.0,22.0,22.3,22.3,24.4
63123.0,22.0,22.3,22.3,24.3
63153.0,22.0,22.3,22.3,24.0
63183.0,22.0,22.3,22.3,23.7
63213.0,22.0,22.3,22.3,23.2
63243.0,22.0,22.3,22.3,23.0
63273.0,22.0,22.3,22.3,22.9
63303.0,22.0,22.3,22.3,22.8
63333.0,22.0,22.3,22.3,22.8
63363.0,22.0,22.3,22.3,23.0
63393.0,22.0,22.3,22.3,23.2
63423.0,22.0,22.3,22.3,23.4
63453.0,22.0,22.3,22.3,23.5
63483.0,22.0,22.3,22.3,23.7
63513.0,22.0,22.3,22.3,23.7
63543.0,22.0,22.3,22.3,23.9
63573.0,22.0,22.3,22.3,24.2
63603.0,22.0,22.3,22.3,24.5
63633.0,22.0,22.3,22.3,24.7
63663.0,22.0,22.3,22.3,24.9
63693.0,22.0,22.3,22.3,24.8
63723.0,22.0,22.3,22.3,24.7
63753.0,22.0,22.3,22.3,24.7
63783.0,22.0,22.3,22.3,24.5
63813.0,22.0,22.3,22.3,24.4
63843.0,22.0,22.3,22.3,24.4
63873.0,22.0,22.3,22.3,24.3
63903.0,22.0,22.3,22.3,24.0
63933.0,22.0,22.3,22.3,24.0
63963.0,22.0,22.3,22.3,23.7
63993.0,22.0,22.3,22.3,23.4
64023.0,22.0,22.3,22.3,23.0
64053.0,22.0,22.3,22.3,23.0
64083.0,22.0,22.3,22.3,22.9
64113.0,22.0,22.3,22.3,23.0
64143.0,22.0,22.3,22.3,23.2
64173.0,22.0,22.3,22.3,23.3
64203.0,22.0,22.3,22.3,23.4
64233.0,22.0,22.3,22.3,23.4
64263.0,22.0,22.3,22.3,23.5
64293.0,22.0,22.3,22.3,23.6
64323.0,22.0,22.3,22.3,23.7
64353.0,22.0,22.3,22.3,23.9
64383.0,22.0,22.3,22.3,24.0
64413.0,22.0,22.3,22.3,24.1
64443.0,22.0,22.3,22.3,24.3
64473.0,22.1,22.4,22.3,24.3
64503.0,22.1,22.4,22.5,24.4
64533.0,22.1,22.4,22.5,24.4
64563.0,22.3,22.6,22.6,24.4
64593.0,22.3,22.6,22.6,24.3
64623.0,22.4,22.7,22.7,24.3
64653.0,22.4,22.7,22.7,24.1
64683.0,22.4,22.7,22.7,24.1
64713.0,22.4,22.7,22.7,24.0
64743.0,22.4,22.7,22.7,24.0
64773.0,22.4,22.7,22.7,23.9
64803.0,22.4,22.7,22.7,23.9
64833.0,22.4,22.7,22.7,23.9
64863.0,22.4,22.7,22.7,23.9
64893.0,22.4,22.7,22.7,23.9
64923.0,22.4,22.7,22.6,23.9
64953.0,22.3,22.6,22.6,24.0
64983.0,22.3,22.6,22.6,24.1
65013.0,22.2,22.5,22.4,24.1
65043.0,22.2,22.5,22.4,24.0
65073.0,22.2,22.5,22.3,23.2
65103.0,22.1,22.4,22.3,21.2
65133.0,22.1,22.4,22.3,19.7
65163.0,22.1,22.4,22.3,18.8
65193.0,22.1,22.4,22.3,18.5
65223.0,22.1,22.4,22.3,18.4
65253.0,22.1,22.4,22.3,18.4
65283.0,22.1,22.4,22.3,18.7
65313.0,22.2,22.5,22.5,19.0
65343.0,22.3,22.6,22.6,19.4
65373.0,22.4,22.8,22.7,22.4
65403.0,22.6,23.0,23.0,34.5
65433.0,22.8,23.1,23.1,31.6
65463.0,23.1,23.4,23.3,29.8
65493.0,23.3,23.6,23.7,28.5
65523.0,23.6,23.9,24.0,27.5
65553.0,23.9,24.2,24.2,26.6
65583.0,23.9,24.2,24.0,26.0
65613.0,23.9,24.1,24.6,26.7
65643.0,24.3,24.8,24.3,26.1
65673.0,23.9,24.2,24.1,25.4
65703.0,23.9,24.2,24.2,24.9
65733.0,23.9,24.2,24.2,24.3
65763.0,23.9,24.2,24.2,24.0
65793.0,23.9,24.2,24.2,23.8
65823.0,23.9,24.2,24.2,23.8
65853.0,23.9,24.2,24.2,24.0
65883.0,23.9,24.2,24.1,24.0
65913.0,23.5,23.8,24.0,24.0
65943.0,24.0,24.3,24.1,24.0
65973.0,23.6,23.8,24.0,24.0
66003.0,24.0,24.3,24.1,23.9
66033.0,23.6,23.9,24.0,23.9
66063.0,24.0,24.3,24.1,24.0
66093.0,23.9,24.1,24.4,24.2
66123.0,24.3,24.6,24.4,24.4
66153.0,24.0,24.3,24.2,24.2
66183.0,24.8,25.0,25.3,24.2
66213.0,24.2,24.6,24.2,24.1
66243.0,23.8,24.1,24.2,24.2
66273.0,24.0,24.3,24.2,24.2
66303.0,23.9,24.3,24.2,24.1
66333.0,23.9,24.2,24.2,24.1
66363.0,23.9,24.2,24.2,24.1
66393.0,23.9,24.2,24.2,24.1
66423.0,23.9,24.2,24.2,24.1
66453.0,23.9,24.3,24.2,24.2
66483.0,23.9,24.3,24.2,24.2
66513.0,23.9,24.2,24.2,24.2
66543.0,24.4,24.8,24.5,24.3
66573.0,23.9,24.2,24.2,24.4
66603.0,23.9,24.2,24.2,24.3
66633.0,23.9,24.2,24.2,24.5
66663.0,23.9,24.2,24.2,24.5
66693.0,23.9,24.2,24.2,24.5
66723.0,23.9,24.2,24.2,24.5
66753.0,23.9,24.2,24.2,24.5
66783.0,23.9,24.2,24.2,24.5
66813.0,23.9,24.2,24.2,24.5
66843.0,23.9,24.2,24.2,24.5
66873.0,23.9,24.2,24.2,24.4
66903.0,23.9,24.2,24.2,24.3
66933.0,23.9,24.2,24.2,24.3
66963.0,23.9,24.2,24.2,24.3
66993.0,23.9,24.2,24.2,24.3
67023.0,23.9,24.2,24.2,24.2
67053.0,23.9,24.2,24.2,24.2
67083.0,23.9,24.2,24.1,24.2
67113.0,23.8,24.1,24.1,24.2
67143.0,23.8,24.1,24.1,24.1
67173.0,23.8,24.1,23.9,24.1
67203.0,23.7,24.0,23.9,24.1
67233.0,23.7,24.0,23.9,24.1
67263.0,23.5,23.8,23.8,24.1
67293.0,23.5,23.8,23.8,24.1
67323.0,23.4,23.7,23.7,24.1
67353.0,23.4,23.7,23.7,24.1
67383.0,23.3,23.6,23.6,24.0
67413.0,23.3,23.6,23.6,24.2
67443.0,23.2,23.5,23.4,24.8
67473.0,23.2,23.5,23.4,25.5
67503.0,23.0,23.3,23.3,26.0
67533.0,23.0,23.3,23.3,26.3
67563.0,22.9,23.3,23.2,26.6
67593.0,22.9,23.2,23.2,26.6
67623.0,22.9,23.2,23.1,26.4
67653.0,22.8,23.0,23.0,26.1
67683.0,22.7,23.0,23.0,25.7
67713.0,22.3,22.7,22.5,25.4
67743.0,22.5,22.7,22.8,25.0
67773.0,22.5,22.7,22.7,24.8
67803.0,22.4,22.6,22.5,24.6
67833.0,22.2,22.4,22.4,24.4
67863.0,22.1,22.3,22.4,24.3
67893.0,22.1,22.3,22.3,24.2
67923.0,22.1,22.3,22.3,24.1
67953.0,22.1,22.3,22.3,24.0
67983.0,22.1,22.3,22.4,24.0
68013.0,22.1,22.3,22.3,23.7
68043.0,22.1,22.3,22.3,23.7
68073.0,22.1,22.3,22.3,23.7
68103.0,22.1,22.3,22.3,23.7
68133.0,22.1,22.3,22.3,23.7
68163.0,22.1,22.3,22.3,23.8
68193.0,22.1,22.3,22.3,23.8
68223.0,22.1,22.3,22.3,23.9
68253.0,22.1,22.3,22.3,23.9
68283.0,22.1,22.3,22.4,23.9
68313.0,22.1,22.3,22.4,24.1
68343.0,22.1,22.3,22.4,23.9
68373.0,22.1,22.3,22.4,23.3
68403.0,22.1,22.3,22.4,22.5
68433.0,21.8,22.2,22.1,22.1
68463.0,21.8,22.2,22.2,22.0
68493.0,22.0,22.3,22.2,22.0
68523.0,22.0,22.3,22.3,22.2
68553.0,22.0,22.3,22.3,22.3
68583.0,22.0,22.3,22.3,22.5
68613.0,22.0,22.3,22.3,22.8
68643.0,22.0,22.3,22.3,23.1
68673.0,22.0,22.3,22.3,23.2
68703.0,22.0,22.3,22.3,23.4
68733.0,22.0,22.3,22.3,23.5
68763.0,22.0,22.3,22.3,23.5
68793.0,22.0,22.3,22.3,23.6
68823.0,22.0,22.3,22.3,23.6
68853.0,22.0,22.4,22.3,23.6
68883.0,22.1,22.4,22.3,23.7
68913.0,22.2,22.5,22.4,23.7
68943.0,22.3,22.6,22.5,23.7
68973.0,22.4,22.7,22.7,23.7
69003.0,22.6,22.9,22.8,23.9
69033.0,22.8,23.0,23.0,24.3
69063.0,22.9,23.2,23.2,24.7
69093.0,23.0,23.3,23.4,25.1
69123.0,23.2,23.5,23.6,25.5
69153.0,23.3,23.6,23.7,25.7
69183.0,23.5,23.7,23.7,25.8
69213.0,23.6,23.9,23.8,25.8
69243.0,23.6,23.9,23.8,25.6
69273.0,23.6,23.9,23.8,25.5
69303.0,23.6,23.9,23.8,25.3
69333.0,23.6,23.9,23.8,25.0
69363.0,23.6,23.9,23.8,24.3
69393.0,23.6,23.9,23.8,23.1
69423.0,24.4,24.7,24.6,22.4
69453.0,23.4,23.7,23.6,22.1
69483.0,23.4,23.7,23.7,22.0
69513.0,23.4,23.7,23.7,22.0
69543.0,23.3,23.6,23.6,22.2
69573.0,23.3,23.6,23.6,22.5
69603.0,23.3,23.6,23.5,22.8
69633.0,23.3,23.6,23.5,23.0
69663.0,23.3,23.5,23.5,23.2
69693.0,23.3,23.5,23.5,23.3
69723.0,23.3,23.5,23.5,23.4
69753.0,23.3,23.5,23.5,23.6
69783.0,23.3,23.5,23.5,23.8
69813.0,23.3,23.5,23.5,24.2
69843.0,23.3,23.5,23.5,25.0
69873.0,23.3,23.5,23.5,25.7
69903.0,23.3,23.5,23.5,26.3
69933.0,23.3,23.5,23.5,26.7
69963.0,23.3,23.5,23.5,26.8
69993.0,23.3,23.5,23.5,26.7
70023.0,23.2,23.5,23.3,26.4
70053.0,23.1,23.4,23.3,26.0
70083.0,22.9,23.2,23.2,25.6
70113.0,22.8,23.1,23.1,25.2
70143.0,22.7,23.0,23.0,24.5
70173.0,22.6,22.9,22.9,23.1
70203.0,22.4,22.7,22.7,22.1
70233.0,22.3,22.6,22.5,21.9
70263.0,22.1,22.4,22.3,21.8
70293.0,22.0,22.3,22.3,21.9
70323.0,22.0,22.3,22.3,22.1
70353.0,21.8,22.1,22.0,22.3
70383.0,21.9,22.1,22.2,22.5
70413.0,21.9,22.3,22.2,22.8
70443.0,22.0,22.3,22.2,23.0
70473.0,22.0,22.3,22.3,23.2
70503.0,22.0,22.3,22.3,23.4
70533.0,22.0,22.4,22.3,23.5
70563.0,22.1,22.4,22.3,23.5
70593.0,22.1,22.5,22.4,23.5
70623.0,22.3,22.6,22.5,23.5
70653.0,22.4,22.7,22.7,23.4
70683.0,22.5,22.8,22.8,23.4
70713.0,22.6,23.0,22.9,23.4
70743.0,22.8,23.1,23.1,23.4
70773.0,22.9,23.3,23.2,23.4
70803.0,23.1,23.4,23.4,23.3
70833.0,23.2,23.4,23.5,23.3
70863.0,23.2,23.5,23.5,23.4
70893.0,23.2,23.5,23.5,23.6
70923.0,23.3,23.5,23.6,23.9
70953.0,23.3,23.5,23.6,24.6
70983.0,23.3,23.5,23.6,25.3
71013.0,23.3,23.5,23.6,26.0
71043.0,23.3,23.5,23.6,26.6
71073.0,23.3,23.5,23.6,27.0
71103.0,24.1,24.4,24.0,27.2
71133.0,23.2,23.4,23.5,27.2
71163.0,23.4,23.7,23.7,26.8
71193.0,23.4,23.7,23.7,26.3
71223.0,23.4,23.7,23.7,25.8
71253.0,23.4,23.7,23.8,25.3
71283.0,23.6,23.8,23.8,24.9
71313.0,23.6,23.8,23.8,24.6
71343.0,23.6,23.8,23.8,24.4
71373.0,23.5,23.8,23.8,24.0
71403.0,23.5,23.7,23.7,22.7
71433.0,23.3,23.7,23.7,21.9
71463.0,23.2,23.6,23.5,21.7
71493.0,23.1,23.4,23.4,21.6
71523.0,23.0,23.3,23.2,21.7
71553.0,22.9,23.2,23.1,21.8
71583.0,22.7,23.1,23.0,22.0
71613.0,22.6,22.9,22.8,22.3
71643.0,22.5,22.8,22.7,22.6
71673.0,22.3,22.6,22.6,22.9
71703.0,22.2,22.5,22.6,23.1
71733.0,22.1,22.4,22.4,23.4
71763.0,22.1,22.4,22.4,23.6
71793.0,21.8,22.1,22.0,23.7
71823.0,21.8,22.1,22.2,23.8
71853.0,21.9,22.2,22.2,23.9
71883.0,21.9,22.2,22.3,24.0
71913.0,22.1,22.3,22.3,24.0
71943.0,22.1,22.3,22.4,24.0
71973.0,22.2,22.5,22.5,24.0
72003.0,22.3,22.6,22.7,24.0
72033.0,22.4,22.7,22.8,23.9
72063.0,22.6,22.9,22.9,23.8
72093.0,22.8,23.1,23.1,23.7
72123.0,22.9,23.2,23.2,23.5
72153.0,23.0,23.3,23.3,23.4
72183.0,23.0,23.3,23.3,23.4
72213.0,23.0,23.3,23.3,23.4
72243.0,23.0,23.3,23.3,23.5
72273.0,23.0,23.3,23.3,23.6
72303.0,22.9,23.2,23.2,23.7
72333.0,22.9,23.2,23.2,23.8
72363.0,22.9,23.2,23.2,23.8
72393.0,22.9,23.2,23.4,23.9
72423.0,23.5,23.9,23.6,23.9
72453.0,23.0,23.3,23.3,23.9
72483.0,23.2,23.5,23.5,24.0
72513.0,23.2,23.5,23.5,24.0
72543.0,23.3,23.6,23.6,24.0
72573.0,23.5,23.7,23.8,24.0
72603.0,23.6,23.9,23.9,24.0
72633.0,23.7,24.0,24.0,24.0
72663.0,23.8,24.1,24.1,24.0
72693.0,24.0,24.2,24.1,23.9
72723.0,24.0,24.2,24.1,23.9
72753.0,24.0,24.2,24.1,23.9
72783.0,24.0,24.2,24.1,23.9
72813.0,24.0,24.2,24.1,23.9
72843.0,24.0,24.2,24.1,23.9
72873.0,24.0,24.2,24.1,23.9
72903.0,24.4,24.7,24.4,23.9
72933.0,24.0,24.3,24.3,23.9
72963.0,24.0,24.3,24.3,24.0
72993.0,24.0,24.3,24.2,24.0
73023.0,24.0,24.3,24.2,24.0
73053.0,24.0,24.3,24.2,24.0
73083.0,24.0,24.3,24.2,24.0
73113.0,24.0,24.3,24.2,24.1
73143.0,24.0,24.3,24.2,24.1
73173.0,24.0,24.3,24.2,24.1
73203.0,24.0,24.3,24.2,24.2
73233.0,24.0,24.3,24.2,24.2
73263.0,24.0,24.3,24.2,24.2
73293.0,24.0,24.3,24.2,24.2
73323.0,24.0,24.3,24.2,24.2
73353.0,24.0,24.3,24.2,24.2
73383.0,24.0,24.3,24.2,24.3
73413.0,24.0,24.3,24.2,24.2
73443.0,24.0,24.3,24.2,24.2
73473.0,24.0,24.3,24.2,24.2
73503.0,24.0,24.3,24.2,24.2
73533.0,24.0,24.3,24.2,24.2
73563.0,24.0,24.3,24.2,24.2
73593.0,24.0,24.3,24.2,24.2
73623.0,24.0,24.3,24.2,24.1
73653.0,24.0,24.3,24.2,24.1
73683.0,24.0,24.3,24.2,24.1
73713.0,24.0,24.3,24.2,24.1
73743.0,24.0,24.3,24.2,24.1
73773.0,24.0,24.3,24.2,24.1
73803.0,24.0,24.3,24.2,24.0
73833.0,24.0,24.3,24.2,24.0
73863.0,24.0,24.3,24.2,24.0
73893.0,24.0,24.3,24.2,24.0
73923.0,24.0,24.3,24.2,24.1
73953.0,24.0,24.3,24.2,24.1
73983.0,24.0,24.3,24.2,24.1
74013.0,24.0,24.3,24.2,24.1
74043.0,24.0,24.3,24.2,24.1
74073.0,24.0,24.3,24.2,24.1
74103.0,24.0,24.3,24.2,24.1
74133.0,24.0,24.3,24.2,24.1
74163.0,24.0,24.3,24.2,24.1
74193.0,24.0,24.3,24.2,24.1
74223.0,24.0,24.3,24.2,24.1
74253.0,24.0,24.3,24.2,24.1
74283.0,24.0,24.3,24.2,24.1
74313.0,24.0,24.3,24.2,24.0
74343.0,24.0,24.3,24.2,24.0
74373.0,24.0,24.3,24.2,24.0
74403.0,24.0,24.3,24.2,24.0
74433.0,24.0,24.3,24.2,24.0
74463.0,24.0,24.3,24.2,24.1
74493.0,24.0,24.3,24.2,24.1
74523.0,24.0,24.3,24.2,24.1
74553.0,24.0,24.3,24.2,24.1
74583.0,24.0,24.3,24.2,24.1
74613.0,24.0,24.3,24.2,24.1
74643.0,24.0,24.3,24.2,24.0
74673.0,24.0,24.3,24.2,24.0
74703.0,24.0,24.3,24.2,24.0
74733.0,24.0,24.3,24.2,24.0
74763.0,24.0,24.3,24.2,24.1
74793.0,24.0,24.3,24.2,24.1
74823.0,24.0,24.3,24.2,24.0
74853.0,24.0,24.3,24.2,24.0
74883.0,24.0,24.3,24.2,24.0
74913.0,24.0,24.3,24.2,24.0
74943.0,24.0,24.3,24.2,24.0
74973.0,24.0,24.3,24.2,24.0
75003.0,24.0,24.3,24.2,24.0
75033.0,24.0,24.3,24.2,24.0
75063.0,24.0,24.3,24.2,24.0
75093.0,24.0,24.3,24.2,24.0
75123.0,24.0,24.3,24.2,24.0
75153.0,24.0,24.3,24.2,24.0
75183.0,24.0,24.3,24.2,24.0
75213.0,24.0,24.3,24.2,24.1
75243.0,24.0,24.3,24.2,24.0
75273.0,24.0,24.3,24.2,24.0
75303.0,24.0,24.3,24.2,24.0
75333.0,24.0,24.3,24.2,24.1
75363.0,24.0,24.3,24.2,24.1
75393.0,24.0,24.3,24.2,24.0
75423.0,24.0,24.3,24.2,24.0
75453.0,24.0,24.3,24.2,24.0
75483.0,24.0,24.3,24.2,24.0
75513.0,24.0,24.3,24.2,24.0
75543.0,24.0,24.3,24.2,24.1
75573.0,24.0,24.3,24.2,24.1
75603.0,24.0,24.3,24.2,24.1
75633.0,24.0,24.3,24.2,24.1
75663.0,24.0,24.3,24.2,24.1
75693.0,24.0,24.3,24.2,24.1
75723.0,24.0,24.3,24.2,24.1
75753.0,24.0,24.3,24.2,24.1
75783.0,24.0,24.3,24.2,24.1
75813.0,24.0,24.3,24.2,24.1
75843.0,24.0,24.3,24.2,24.1
75873.0,24.0,24.3,24.2,24.1
75903.0,24.0,24.3,24.2,24.1
75933.0,24.0,24.3,24.2,24.1
75963.0,24.0,24.3,24.2,24.1
75993.0,24.0,24.2,24.2,24.1
76023.0,24.0,24.2,24.2,24.1
76053.0,24.0,24.2,24.2,24.1
76083.0,24.0,24.3,24.2,24.1
76113.0,24.0,24.3,24.2,24.1
76143.0,24.0,24.3,24.2,24.1
76173.0,24.0,24.3,24.2,24.1
76203.0,24.0,24.3,24.2,24.1
76233.0,24.0,24.3,24.2,24.1
76263.0,24.0,24.3,24.2,24.1
76293.0,24.0,24.3,24.2,24.1
76323.0,24.0,24.3,24.2,24.0
76353.0,24.0,24.3,24.2,24.0
76383.0,24.0,24.3,24.2,24.1
76413.0,24.0,24.3,24.2,24.1
76443.0,24.0,24.3,24.2,24.1
76473.0,24.0,24.3,24.2,24.1
76503.0,24.0,24.3,24.2,24.1
76533.0,24.0,24.3,24.2,24.1
76563.0,24.0,24.3,24.2,24.1
76593.0,24.0,24.3,24.2,24.2
76623.0,24.0,24.3,24.2,24.4
76653.0,24.0,24.3,24.2,24.6
76683.0,24.0,24.3,24.2,24.4
76713.0,24.0,24.3,24.2,24.3
76743.0,24.0,24.3,24.2,24.2
76773.0,24.0,24.3,24.2,24.2
76803.0,23.9,24.2,24.2,24.2
76833.0,23.9,24.2,24.2,24.1
76863.0,23.9,24.2,24.2,24.1
76893.0,23.9,24.2,24.1,24.0
76923.0,23.7,24.0,24.1,23.9
76953.0,23.7,24.0,24.1,23.8
76983.0,23.7,24.0,24.0,23.8
77013.0,23.6,23.9,24.0,23.8
77043.0,23.6,23.9,23.9,23.8
77073.0,23.6,23.9,23.9,23.8
77103.0,23.5,23.8,23.9,23.8
77133.0,23.5,23.8,23.7,23.9
77163.0,23.5,23.8,23.7,23.9
77193.0,23.3,23.6,23.7,23.9
77223.0,23.3,23.6,23.6,23.9
77253.0,23.3,23.6,23.6,24.0
77283.0,23.2,23.5,23.6,24.0
77313.0,23.2,23.5,23.5,24.0
77343.0,23.2,23.5,23.5,24.0
77373.0,23.1,23.4,23.4,24.0
77403.0,23.1,23.4,23.4,24.0
77433.0,23.0,23.3,23.4,24.0
77463.0,23.0,23.3,23.2,24.0
77493.0,23.0,23.3,23.2,24.0
77523.0,22.8,23.1,23.1,24.0
77553.0,22.8,23.1,23.1,24.0
77583.0,22.8,23.1,23.1,24.0
77613.0,22.7,23.0,23.0,24.0
77643.0,22.7,23.0,23.0,24.0
77673.0,22.5,22.8,23.0,24.1
77703.0,22.6,22.9,22.8,24.1
77733.0,22.6,22.9,22.9,24.1
77763.0,22.6,23.0,22.9,24.1
77793.0,22.3,22.7,22.9,24.1
77823.0,22.4,22.7,22.5,24.1
77853.0,22.5,22.8,22.8,24.0
77883.0,22.5,22.8,22.9,24.0
77913.0,22.6,22.9,22.9,24.0
77943.0,22.6,22.9,22.9,24.0
77973.0,22.6,22.9,22.9,24.0
78003.0,22.6,22.9,22.9,24.0
78033.0,22.6,22.9,22.9,24.0
78063.0,22.6,22.9,22.9,24.0
78093.0,22.6,22.9,22.9,24.0
78123.0,22.6,22.9,22.9,24.1
78153.0,22.6,22.9,22.9,24.1
78183.0,22.8,23.1,23.0,24.1
78213.0,22.7,23.0,23.0,24.1
78243.0,22.7,23.0,22.9,24.1
78273.0,22.7,23.0,22.9,24.2
78303.0,22.7,23.0,22.9,24.2
78333.0,22.7,22.9,22.9,24.2
78363.0,22.7,22.9,22.9,24.2
78393.0,22.7,22.9,22.9,24.2
78423.0,22.7,23.0,22.9,24.2
78453.0,22.7,23.0,22.9,24.2
78483.0,22.8,23.0,23.0,24.2
78513.0,22.8,23.1,23.1,24.2
78543.0,22.9,23.1,23.1,24.2
78573.0,22.9,23.2,23.2,24.2
78603.0,23.0,23.2,23.2,24.1
78633.0,23.0,23.3,23.2,24.1
78663.0,23.0,23.3,23.2,24.1
78693.0,23.0,23.3,23.2,24.1
78723.0,23.0,23.3,23.2,24.1
78753.0,23.0,23.3,23.3,24.1
78783.0,23.0,23.3,23.3,24.1
78814.0,23.0,23.3,23.3,24.2
78843.0,23.0,23.3,23.3,24.2
78873.0,23.0,23.3,23.3,24.3
78903.0,23.0,23.3,23.3,24.3
78933.0,23.0,23.3,23.3,24.4
78963.0,23.0,23.2,23.2,24.4
78993.0,22.9,23.2,23.2,24.4
79023.0,22.9,23.2,23.2,24.5
79053.0,22.9,23.1,23.1,24.6
79083.0,22.8,23.1,23.1,24.5
79113.0,22.8,23.0,23.0,24.5
79143.0,22.7,23.0,23.0,24.4
79173.0,22.7,22.9,22.9,24.4
79203.0,22.6,22.9,22.9,24.4
79233.0,22.6,22.8,22.8,24.4
79263.0,22.5,22.8,22.8,24.4
79293.0,22.4,22.7,22.6,24.3
79323.0,22.4,22.7,22.6,24.3
79353.0,22.2,22.5,22.5,24.2
79383.0,22.2,22.5,22.5,24.3
79413.0,22.1,22.4,22.4,24.3
79443.0,22.1,22.4,22.3,24.3
79473.0,22.0,22.3,22.3,24.3
79504.0,22.0,22.3,22.3,24.4
79534.0,22.0,22.3,22.3,24.4
79564.0,22.0,22.3,22.3,24.4
79594.0,22.0,22.3,22.3,24.5
